Steps    Q        Qc       Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     1.00     10.06    80.42    -357.54  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -667.96 
1        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
2        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
3        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
4        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
5        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
6        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
7        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
8        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
9        1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
10       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
11       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
12       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
13       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
14       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
15       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
16       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
17       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
18       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
19       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
20       1.00     1.00     10.06    80.42    -357.63  -74.08   -294.05  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -668.05 
